id,genus,species,common_name,latitude,longitude,type,date,time,length,quality,remarks,sex,stage,also,file_name,local_file
807468,Melospiza,melodia,Song Sparrow,39.1767,-84.6557,song,2023-04-05,08:04,0:43,A,Bird singing from shrub on other side of fence in neighbor's backyard.,male,adult,"Mimus polyglottos, Cardinalis cardinalis",Melospiza_melodia_Green_Township_near__Cincinnati_Hamilton_County_Ohio_807468.mp3,Original Recordings\Melospiza_melodia_Green_Township_near__Cincinnati_Hamilton_County_Ohio_807468.mp3
806074,Melospiza,melodia,Song Sparrow,41.9501,-82.5237,song,2023-05-15,12:20,0:23,A,,male,adult,,Melospiza_melodia_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806074.mp3,Original Recordings\Melospiza_melodia_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806074.mp3
105818,Melospiza,melodia,Song Sparrow,39.941,-83.225,song,2012-06-09,12:15pm,0:59,A,"White-eyed Vireo was singing/calling while gathering nesting material.  Song Sparrow song is somewhat atypical/uncommon (perhaps a hatch year bird?). Recording made using a Sennheiser ME67 shotgun mic (built-in bass roll-off filter was OFF) and a Sony Hi-MD recorder, model MZ-RH910. Audacity was used to crop and apply a high-pass filter to the recording. WAV available at http://soundcloud.com/paul-j-hurtado/white-eyed-vireo-part2-7june2012.  Other species observed in the area are listed in this eBird Checklist: http://ebird.org/ebird/view/checklist?subID=S10955303",,,Vireo griseus,Melospiza_melodia_Battelle_Darby_Metro_Park--Darby_Dan_Training_Loop_trail_SW_corner_105818.mp3,Original Recordings\Melospiza_melodia_Battelle_Darby_Metro_Park--Darby_Dan_Training_Loop_trail_SW_corner_105818.mp3
687157,Melospiza,melodia,Song Sparrow,39.283,-84.7459,call,2021-10-27,12:29,0:28,B,Agitated bird calling from edge of marsh.,uncertain,uncertain,,Melospiza_melodia_Miami_Whitewater_Forest_Park_wetlands_Crosby_Township_near__Harrison_Hamilton_County_Ohio_687157.mp3,Original Recordings\Melospiza_melodia_Miami_Whitewater_Forest_Park_wetlands_Crosby_Township_near__Harrison_Hamilton_County_Ohio_687157.mp3
418071,Melospiza,melodia,Song Sparrow,41.5445,-83.8462,song,2018-05-07,14:25,0:16,B,Natural vocalization,,,Pheucticus ludovicianus,Melospiza_melodia_Oak_Openings_Metropark_Ohio_418071.mp3,Original Recordings\Melospiza_melodia_Oak_Openings_Metropark_Ohio_418071.mp3
16972,Melospiza,melodia,Song Sparrow,41.93338,-83.54994,song,2007-05-07,?,0:03,C,,,,Branta canadensis,Melospiza_melodia_Michigan_Monroe_County_16972.mp3,Original Recordings\Melospiza_melodia_Michigan_Monroe_County_16972.mp3
17143,Melospiza,melodia,Song Sparrow,41.93338,-83.54994,song,2007-07-18,?,0:34,E,Traffic noise in background.,,,"Quiscalus quiscula, Passer domesticus",Melospiza_melodia_Michigan_Monroe_County_17143.mp3,Original Recordings\Melospiza_melodia_Michigan_Monroe_County_17143.mp3
687137,Melospiza,georgiana,Swamp Sparrow,39.283,-84.7459,call,2021-10-27,12:29,0:10,A,Birds phished in and calling from low in marsh vegetation.,uncertain,uncertain,"Melospiza melodia, Turdus migratorius",Melospiza_georgiana_Miami_Whitewater_Forest_Park_wetlands_Crosby_Township_near__Harrison_Hamilton_County_Ohio_687137.mp3,Original Recordings\Melospiza_georgiana_Miami_Whitewater_Forest_Park_wetlands_Crosby_Township_near__Harrison_Hamilton_County_Ohio_687137.mp3
417851,Melospiza,georgiana,Swamp Sparrow,39.919,-83.2065,song,2018-05-06,08:30,0:06,A,Natural vocalization from wet grassy field on windy morning.,,,,Melospiza_georgiana_Battelle_Darby_Metro_Park_-_Wetlands_417851.mp3,Original Recordings\Melospiza_georgiana_Battelle_Darby_Metro_Park_-_Wetlands_417851.mp3
475341,Melospiza,georgiana,Swamp Sparrow,41.9681,-82.531,song,2019-05-17,05:22,0:01,B,Marsh habitat,,,,Melospiza_georgiana_Pelee_near__Leamington_Essex_County_Ontario_475341.mp3,Original Recordings\Melospiza_georgiana_Pelee_near__Leamington_Essex_County_Ontario_475341.mp3
57835,Melospiza,georgiana,Swamp Sparrow,41.169,-81.572,song,2006-06-10,14:00,0:21,B,possible mimocry ,,,,Melospiza_georgiana_Cuyhaoga_National_Forest_57835.mp3,Original Recordings\Melospiza_georgiana_Cuyhaoga_National_Forest_57835.mp3
805531,Pipilo,erythrophthalmus,Eastern Towhee,41.9501,-82.5237,song,2023-05-14,14:03,0:43,A,,male,adult,,Pipilo_erythrophthalmus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_805531.mp3,Original Recordings\Pipilo_erythrophthalmus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_805531.mp3
779377,Pipilo,erythrophthalmus,Eastern Towhee,39.1723,-84.6432,call,2023-02-08,10:54,0:22,A,"Two or three adult birds in underbrush giving ""chewink"" contact calls.","female, male",adult,"Baeolophus bicolor, Zonotrichia albicollis, Cardinalis cardinalis, Poecile carolinensis",Pipilo_erythrophthalmus_Green_Township_near__Cincinnati_Hamilton_County_Ohio_779377.mp3,Original Recordings\Pipilo_erythrophthalmus_Green_Township_near__Cincinnati_Hamilton_County_Ohio_779377.mp3
645749,Pipilo,erythrophthalmus,Eastern Towhee,39.1914,-84.7174,song,2021-04-26,09:18,0:44,A,Bird singing from about 30 ft. up in a deciduous tree.,male,adult,"Polioptila caerulea, Baeolophus bicolor, Molothrus ater, Turdus migratorius",Pipilo_erythrophthalmus_Miami_Township_near__Cleves_Hamilton_County_Ohio_645749.mp3,Original Recordings\Pipilo_erythrophthalmus_Miami_Township_near__Cleves_Hamilton_County_Ohio_645749.mp3
476567,Pipilo,erythrophthalmus,Eastern Towhee,41.9563,-82.5268,song,2019-05-16,14:00,0:18,A,,,,,Pipilo_erythrophthalmus_Pelee_near__Leamington_Essex_County_Ontario_476567.mp3,Original Recordings\Pipilo_erythrophthalmus_Pelee_near__Leamington_Essex_County_Ontario_476567.mp3
178534,Pipilo,erythrophthalmus,Eastern Towhee,38.7638,-83.463,song,2014-05-17,21:00,0:31,A,"Counter-calling birds, the more distant bird singing a different song than the closer bird.  Recorded around 8:50pm on 17 May 2014 near the Eulett Center, Edge of Appalachia Preserve (Adams Co. Ohio). Recorded using a Sony Hi-MD recorder, model MZ-RH910, with a Sennheiser ME67 microphone. Edited later in Audacity (cropped out this section of the recording, high pass filter). ",,,,Pipilo_erythrophthalmus_Brush_Creek_near__West_Union_Adams_County_Ohio_178534.mp3,Original Recordings\Pipilo_erythrophthalmus_Brush_Creek_near__West_Union_Adams_County_Ohio_178534.mp3
533333,Pipilo,erythrophthalmus,Eastern Towhee,39.3439,-84.6688,song,2020-03-08,09:30,0:59,B,"Eastern Towhee male singing, song changes briefly as red shouldered hawk flew over",male,adult,,Pipilo_erythrophthalmus_Ross_Township_near__Hamilton_Butler_County_Ohio_533333.mp3,Original Recordings\Pipilo_erythrophthalmus_Ross_Township_near__Hamilton_Butler_County_Ohio_533333.mp3
417606,Pipilo,erythrophthalmus,Eastern Towhee,38.7421,-83.2649,song,2018-05-06,12:50,0:22,B,raining,,,"Setophaga discolor, Zenaida macroura",Pipilo_erythrophthalmus_Upper_Twin_Creek_Rd_Scioto_County_Ohio_417606.mp3,Original Recordings\Pipilo_erythrophthalmus_Upper_Twin_Creek_Rd_Scioto_County_Ohio_417606.mp3
416553,Pipilo,erythrophthalmus,Eastern Towhee,39.017,-84.1259,song,2018-05-03,11:30,0:50,B,,,,"Polioptila caerulea, Baeolophus bicolor",Pipilo_erythrophthalmus_East_Fork_Lake_SP_Clermont_County_Ohio_416553.mp3,Original Recordings\Pipilo_erythrophthalmus_East_Fork_Lake_SP_Clermont_County_Ohio_416553.mp3
31106,Pipilo,erythrophthalmus,Eastern Towhee,41.8778,-83.6853,song,2008-05-23,?,0:43,B,,,,"Agelaius phoeniceus, Contopus virens, Vireo olivaceus, Piranga olivacea",Pipilo_erythrophthalmus_Michigan_Petersburg_SGA__31106.mp3,Original Recordings\Pipilo_erythrophthalmus_Michigan_Petersburg_SGA__31106.mp3
17150,Pipilo,erythrophthalmus,Eastern Towhee,41.93338,-83.54994,call,2007-07-16,?,0:20,B,Traffic noise in background.,,,"Spizella pusilla, Molothrus ater, Cardinalis cardinalis",Pipilo_erythrophthalmus_Michigan_Monroe_County_17150.mp3,Original Recordings\Pipilo_erythrophthalmus_Michigan_Monroe_County_17150.mp3
416552,Pipilo,erythrophthalmus,Eastern Towhee,39.017,-84.1259,song,2018-05-03,11:30,0:14,C,,,,,Pipilo_erythrophthalmus_East_Fork_Lake_SP_Clermont_County_Ohio_416552.mp3,Original Recordings\Pipilo_erythrophthalmus_East_Fork_Lake_SP_Clermont_County_Ohio_416552.mp3
31105,Pipilo,erythrophthalmus,Eastern Towhee,41.8778,-83.6853,song,2008-05-22,?,0:04,C,,,,"Passerina cyanea, Spizella passerina",Pipilo_erythrophthalmus_Michigan_Petersburg_SGA__31105.mp3,Original Recordings\Pipilo_erythrophthalmus_Michigan_Petersburg_SGA__31105.mp3
17151,Pipilo,erythrophthalmus,Eastern Towhee,41.93338,-83.54994,call,2007-07-16,?,0:11,C,Traffic noise in background.,,,"Spizella pusilla, Quiscalus quiscula, Cardinalis cardinalis, Sturnus vulgaris",Pipilo_erythrophthalmus_Michigan_Monroe_County_17151.mp3,Original Recordings\Pipilo_erythrophthalmus_Michigan_Monroe_County_17151.mp3
804997,Pipilo,erythrophthalmus,Eastern Towhee,41.5434,-83.8394,song,2023-05-15,09:30,0:05,D,,,,,Pipilo_erythrophthalmus_Oak_Openings_Lucas_County_Ohio_804997.mp3,Original Recordings\Pipilo_erythrophthalmus_Oak_Openings_Lucas_County_Ohio_804997.mp3
807580,Icteria,virens,Yellow-breasted Chat,39.1915,-84.7179,"flight call, song",2023-05-31,09:16,1:28,A,Bird singing from dense tangle (thicket) in field with scattered deciduous trees. Field surrounded by forest at its edges.,male,adult,"Geothlypis trichas, Baeolophus bicolor, Spizella pusilla, Turdus migratorius, Vireo olivaceus, Cardinalis cardinalis",Icteria_virens_Miami_Township_near__Cleves_Hamilton_County_Ohio_807580.mp3,Original Recordings\Icteria_virens_Miami_Township_near__Cleves_Hamilton_County_Ohio_807580.mp3
646037,Icteria,virens,Yellow-breasted Chat,39.1317,-84.7973,song,2021-04-30,10:36,0:24,D,Bird singing more than 6 m off road in small shrub in weedy field in right-of-way that crosses roadway.,uncertain,adult,"Setophaga ruticilla, Pipilo erythrophthalmus, Geothlypis trichas, Vireo griseus, Setophaga cerulea",Icteria_virens_Miami_Township_near__North_Bend_Hamilton_County_Ohio_646037.mp3,Original Recordings\Icteria_virens_Miami_Township_near__North_Bend_Hamilton_County_Ohio_646037.mp3
67480,Dolichonyx,oryzivorus,Bobolink,41.496,-81.423,song,2010-05-23,11:37,1:00,B,,,,,Dolichonyx_oryzivorus_Case_Farm_Gates_Mills_Ohio_67480.mp3,Original Recordings\Dolichonyx_oryzivorus_Case_Farm_Gates_Mills_Ohio_67480.mp3
332656,Sturnella,neglecta,Western Meadowlark,41.7453,-83.8003,song,2016-07-21,10:00,0:03,C,,,,,Sturnella_neglecta_Riga_Township_near__Ottawa_Lake_Lenawee_County_Michigan_332656.mp3,Original Recordings\Sturnella_neglecta_Riga_Township_near__Ottawa_Lake_Lenawee_County_Michigan_332656.mp3
645577,Sturnella,magna,Eastern Meadowlark,39.3594,-84.3552,song,2021-04-20,14:13,0:30,A,"Bird was perched quite close to the access road, perhaps 40-50 yards away while another sang more distantly in the background.

Recording re-edited using Audacity software. Previous recording of same bird not edited properly. Original recording in field as M4A file using Voice Memo app on iPhone 11. This was my first EVER audio recording! (excluding a YouTube video I made years ago of a Bell's Vireo (Vireo bellii) singing). ",male,adult,Agelaius phoeniceus,Sturnella_magna_Voice_of_America_MetroPark_near__Middletown_Butler_County_Ohio_645577.mp3,Original Recordings\Sturnella_magna_Voice_of_America_MetroPark_near__Middletown_Butler_County_Ohio_645577.mp3
643650,Sturnella,magna,Eastern Meadowlark,39.3594,-84.3552,song,2021-04-20,14:13,0:29,B,"Bird singing from shrub in field about 30 yards from access road, with another bird singing further away.",male,adult,Agelaius phoeniceus,Sturnella_magna_Voice_of_America_MetroPark_near__Middletown_Butler_County_Ohio_643650.mp3,Original Recordings\Sturnella_magna_Voice_of_America_MetroPark_near__Middletown_Butler_County_Ohio_643650.mp3
820108,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,subsong,2023-05-15,08:53,1:45,A,subsong of 1-yr-old male;,male,adult,Tachycineta bicolor,Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820108.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820108.mp3
818924,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,call,2023-05-15,07:59,0:29,A,loud calls/phrases;,uncertain,adult,Poecile atricapillus,Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818924.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818924.mp3
803372,Icterus,galbula,Baltimore Oriole,41.9501,-82.5237,song,2023-05-08,06:40,0:25,A,,male,adult,,Icterus_galbula_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_803372.mp3,Original Recordings\Icterus_galbula_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_803372.mp3
726803,Icterus,galbula,Baltimore Oriole,39.2095,-84.7821,song,2022-05-11,11:22,0:06,A,"Bird singing from about 10 ft. up in a sycamore bordering a small lake, surrounded by old fields with another small lake opposite the gravel walking path.",male,adult,"Branta canadensis, Vireo gilvus",Icterus_galbula_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726803.mp3,Original Recordings\Icterus_galbula_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726803.mp3
646455,Icterus,galbula,Baltimore Oriole,39.1237,-84.5904,song,2021-04-28,15:32,0:27,A,Prominent Carolina Wren and Common Yellowthroat in background. Bird singing along wooded edge adjacent to early successional field.,male,adult,"Agelaius phoeniceus, Polioptila caerulea, Tyrannus tyrannus, Geothlypis trichas, Chaetura pelagica, Turdus migratorius, Thryothorus ludovicianus, Zenaida macroura, Cardinalis cardinalis",Icterus_galbula_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646455.mp3,Original Recordings\Icterus_galbula_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646455.mp3
476519,Icterus,galbula,Baltimore Oriole,41.9494,-82.5122,song,2019-05-13,12:00,0:10,A,,,,,Icterus_galbula_Pelee_near__Leamington_Essex_County_Ontario_476519.mp3,Original Recordings\Icterus_galbula_Pelee_near__Leamington_Essex_County_Ontario_476519.mp3
938239,Icterus,galbula,Baltimore Oriole,40.1842,-83.9647,song,2024-05-17,13:59,0:29,B,bird # 2,male,adult,"Agelaius phoeniceus, Setophaga aestiva",Icterus_galbula_Kiser_Lake_SP_Champaign_County_Ohio_938239.mp3,Original Recordings\Icterus_galbula_Kiser_Lake_SP_Champaign_County_Ohio_938239.mp3
938235,Icterus,galbula,Baltimore Oriole,40.1842,-83.9647,song,2024-05-17,13:40,0:30,B,,male,adult,Vireo gilvus,Icterus_galbula_Kiser_Lake_SP_Champaign_County_Ohio_938235.mp3,Original Recordings\Icterus_galbula_Kiser_Lake_SP_Champaign_County_Ohio_938235.mp3
820109,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,subsong,2023-05-16,07:10,3:13,B,subsong of a one-year-old male; high in a tamarack like tree; interval shortened at 2:44 to remove partial annotation;,male,adult,"Agelaius phoeniceus, Setophaga aestiva, Cygnus buccinator, Branta canadensis, Vireo gilvus",Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820109.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820109.mp3
818926,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,"call, song",2023-05-16,06:29,3:45,B,"from the canopy, interval shortened at 1:29; interval shortened again at 2:08, with better quality, from semi-exposed to exposed perches on side limbs 15 m up on tall cottonwoods; interval shortened at 3:33, more from an adult male, not definitely the same;",male,adult,"Agelaius phoeniceus, Setophaga aestiva, Tachycineta bicolor, Turdus migratorius, Zenaida macroura, Vireo gilvus",Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818926.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818926.mp3
818925,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,song,2023-05-15,15:08,0:42,B,three songs;,male,adult,,Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818925.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_818925.mp3
807350,Icterus,galbula,Baltimore Oriole,39.2535,-84.763,song,2023-04-25,08:58,0:15,B,Male calling from deciduous trees in semi-open area near stream.,male,adult,"Polioptila caerulea, Melospiza melodia, Melanerpes carolinus, Turdus migratorius, Cardinalis cardinalis, Troglodytes aedon",Icterus_galbula_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807350.mp3,Original Recordings\Icterus_galbula_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807350.mp3
807347,Icterus,galbula,Baltimore Oriole,39.2535,-84.763,call,2023-04-25,08:59,0:19,B,Male calling from deciduous trees in semi-open area near stream.,male,adult,"Polioptila caerulea, Melospiza melodia, Melanerpes carolinus, Turdus migratorius, Cardinalis cardinalis, Troglodytes aedon",Icterus_galbula_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807347.mp3,Original Recordings\Icterus_galbula_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807347.mp3
477390,Icterus,galbula,Baltimore Oriole,39.8161,-84.2254,"call, song",2019-05-15,16:55,0:43,B,Natural vocalization from a tall Beech Tree,,,"Melanerpes carolinus, Setophaga castanea, Baeolophus bicolor, Poecile carolinensis",Icterus_galbula_Park_End_Dr_Montgomery_County_Ohio_477390.mp3,Original Recordings\Icterus_galbula_Park_End_Dr_Montgomery_County_Ohio_477390.mp3
418002,Icterus,galbula,Baltimore Oriole,41.6122,-83.1723,song,2018-05-07,7:00,0:05,B,Sing from a deciduous tree seen from the boardwalk.,,,,Icterus_galbula_Magee_Marsh_Ohio_418002.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_Ohio_418002.mp3
217786,Icterus,galbula,Baltimore Oriole,41.4153,-82.8291,"call, song",2012-05-11,11:22,0:46,B,,,,,Icterus_galbula_Resthaven_Wildlife_Area_Erie_County_Ohio_217786.mp3,Original Recordings\Icterus_galbula_Resthaven_Wildlife_Area_Erie_County_Ohio_217786.mp3
16971,Icterus,galbula,Baltimore Oriole,41.93338,-83.54994,"call, song",2007-05-07,?,0:41,B,Score for calls,,,"Agelaius phoeniceus, Turdus migratorius, Vireo gilvus, Phasianus colchicus",Icterus_galbula_Michigan_Monroe_County_16971.mp3,Original Recordings\Icterus_galbula_Michigan_Monroe_County_16971.mp3
820106,Icterus,galbula,Baltimore Oriole,41.6275,-83.1897,"call, song",2023-05-16,08:17,1:42,C,"calls or phrases from tall cottonwoods, eventualy a few songs; interval shortened at 1:23; ",uncertain,adult,"Agelaius phoeniceus, Branta canadensis",Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820106.mp3,Original Recordings\Icterus_galbula_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_820106.mp3
806260,Icterus,spurius,Orchard Oriole,41.6847,-83.395,song,2022-05-07,07:30,1:20,A,"Habitat: A pond in the middle of Maumee Bay State Park's campground, plus open areas with some trees and prairie.",male,adult,"Agelaius phoeniceus, Setophaga aestiva, Quiscalus quiscula, Cyanocitta cristata, Passer domesticus",Icterus_spurius_Maumee_Bay_SP_Ohio_806260.mp3,Original Recordings\Icterus_spurius_Maumee_Bay_SP_Ohio_806260.mp3
178296,Icterus,spurius,Orchard Oriole,41.6156,-83.216,song,2014-05-12,08:30,1:23,A,"Bird observed in tree from 40 feet away. Bird was moving from tree to tree. This was an immature male. Weather was 60 degrees F, partly cloudy.

Equipment used: Amplified Wildtronics Parabolic Microphone, Tascam DR-05

Editing: 200Hz low cut filter.",,,,Icterus_spurius_Ohio_Ottawa_NWR_178296.mp3,Original Recordings\Icterus_spurius_Ohio_Ottawa_NWR_178296.mp3
103503,Icterus,spurius,Orchard Oriole,40.06,-83.197,song,2012-06-02,11:30am,1:18,B,"(part 2 of 2) Adult male, recorded in the same location a pair was seen copulating a couple of days prior. Heritage Trail Metro Park just west of Columbus, OH. Recording was made along the paved trail about 150 yards north of the intersection with Hayden Run Rd.  WAV available for download at http://soundcloud.com/paul-j-hurtado/adult-male-orchard-oriole-1  eBird Checklist: http://ebird.org/ebird/view/checklist?subID=S10899230 Part 1 of this recording: http://www.xeno-canto.org/103502",,,,Icterus_spurius_Heritage_Trail_Metro_Park_Hayden_Run_Rd_parking_area_103503.mp3,Original Recordings\Icterus_spurius_Heritage_Trail_Metro_Park_Hayden_Run_Rd_parking_area_103503.mp3
103502,Icterus,spurius,Orchard Oriole,40.06,-83.197,song,2012-06-02,11:30am,1:25,B,"(part 1 of 2) Adult male, recorded in the same location a pair was seen copulating a couple of days prior. Heritage Trail Metro Park just west of Columbus, OH. Recording was made along the paved trail about 150 yards north of the intersection with Hayden Run Rd.  WAV available for download at http://soundcloud.com/paul-j-hurtado/adult-male-orchard-oriole-part  eBird Checklist: http://ebird.org/ebird/view/checklist?subID=S10899230 Part 2 of this recording: http://www.xeno-canto.org/103503",,,"Melospiza melodia, Turdus migratorius",Icterus_spurius_Heritage_Trail_Metro_Park_Hayden_Run_Rd_parking_area_103502.mp3,Original Recordings\Icterus_spurius_Heritage_Trail_Metro_Park_Hayden_Run_Rd_parking_area_103502.mp3
17091,Icterus,spurius,Orchard Oriole,41.77227,-83.70994,song,2007-06-25,?,0:44,B,Continuation of XC#17090,,,"Agelaius phoeniceus, Turdus migratorius, Zenaida macroura, Bombycilla cedrorum",Icterus_spurius_Michigan_Whiteford_Township_17091.mp3,Original Recordings\Icterus_spurius_Michigan_Whiteford_Township_17091.mp3
17090,Icterus,spurius,Orchard Oriole,41.77227,-83.70994,song,2007-06-25,?,0:43,B,Uncommon breeder at this latitude.,,,"Agelaius phoeniceus, Spinus tristis, Turdus migratorius, Zenaida macroura, Spizella passerina",Icterus_spurius_Michigan_Whiteford_Township_17090.mp3,Original Recordings\Icterus_spurius_Michigan_Whiteford_Township_17090.mp3
938242,Agelaius,phoeniceus,Red-winged Blackbird,40.1842,-83.9647,call,2024-05-17,13:59,0:18,A,,male,adult,"Setophaga aestiva, Icterus galbula",Agelaius_phoeniceus_Kiser_Lake_SP_Champaign_County_Ohio_938242.mp3,Original Recordings\Agelaius_phoeniceus_Kiser_Lake_SP_Champaign_County_Ohio_938242.mp3
814755,Agelaius,phoeniceus,Red-winged Blackbird,41.6275,-83.1897,"call, song",2023-05-16,10:02,7:30,A,"calls of several types and song; interval shortened at 0:16; interval shortened at 1:13, the burry calls given by both females and males, mostly females, in flight and perched, but my annotation was inadequate to pinpoint which was by whom or how; shortened at 4:01, after which the first couple of calls were by a male, afterward by males and females, with some male chases of females;","female, male",adult,"Setophaga aestiva, Branta canadensis, Charadrius vociferus",Agelaius_phoeniceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_814755.mp3,Original Recordings\Agelaius_phoeniceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_814755.mp3
814751,Agelaius,phoeniceus,Red-winged Blackbird,41.6275,-83.1897,"call, song",2023-05-15,07:55,3:02,A,"calls from three females; interval shortened at 0:30 with call of a female in flight followed by chek calls of a male; shortened again at 0:40 for harsh, raspy calls from another; shortened at 0:54 for two songs from a male; shortened at 1:17 for a series of good songs from a different male, a female calling off to the side;","female, male",adult,"Melospiza melodia, Branta canadensis, Tachycineta bicolor",Agelaius_phoeniceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_814751.mp3,Original Recordings\Agelaius_phoeniceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_814751.mp3
807222,Agelaius,phoeniceus,Red-winged Blackbird,39.8031,-84.2047,"call, song",2023-03-28,11:11,0:44,A,Several males singing and calling in area of dead standing trees in water adjacent to grassy area.,male,adult,"Spinus tristis, Melanerpes carolinus, Thryothorus ludovicianus, Cardinalis cardinalis",Agelaius_phoeniceus_Wegerzyn_garden_near__Dayton_Montgomery_County_Ohio_807222.mp3,Original Recordings\Agelaius_phoeniceus_Wegerzyn_garden_near__Dayton_Montgomery_County_Ohio_807222.mp3
646125,Agelaius,phoeniceus,Red-winged Blackbird,39.1237,-84.5904,song,2021-04-28,15:42,0:45,A,Four singing males in close proximity to one another. Wooded edge surrounded by adjacent field with medium high grass and small shrubs and saplings.,male,adult,"Setophaga aestiva, Melospiza melodia, Tyrannus tyrannus, Turdus migratorius, Quiscalus quiscula, Dryobates pubescens, Cardinalis cardinalis",Agelaius_phoeniceus_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646125.mp3,Original Recordings\Agelaius_phoeniceus_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646125.mp3
637652,Agelaius,phoeniceus,Red-winged Blackbird,40.503,-84.4574,song,2021-04-06,19:30,0:47,A,,male,adult,,Agelaius_phoeniceus_Franklin_Township_near__Saint_Marys_Mercer_County_Ohio_637652.mp3,Original Recordings\Agelaius_phoeniceus_Franklin_Township_near__Saint_Marys_Mercer_County_Ohio_637652.mp3
477032,Agelaius,phoeniceus,Red-winged Blackbird,41.9628,-82.5184,song,2019-05-13,12:00,0:24,A,,,,,Agelaius_phoeniceus_Pelee_near__Leamington_Essex_County_Ontario_477032.mp3,Original Recordings\Agelaius_phoeniceus_Pelee_near__Leamington_Essex_County_Ontario_477032.mp3
417853,Agelaius,phoeniceus,Red-winged Blackbird,39.919,-83.2065,call,2018-05-06,08:40,0:38,A,Natural vocalization from wet grassy field on windy morning.,,,"Agelaius phoeniceus, Melospiza melodia, Geothlypis trichas, Cistothorus palustris, Botaurus lentiginosus",Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_417853.mp3,Original Recordings\Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_417853.mp3
417845,Agelaius,phoeniceus,Red-winged Blackbird,39.919,-83.2065,"call, song",2018-05-06,08:15,0:50,A,Natural vocalization from wet grassy field. Windy morning.,,,"Porzana carolina, Melospiza melodia, Geothlypis trichas, Branta canadensis, Botaurus lentiginosus, Phasianus colchicus",Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_417845.mp3,Original Recordings\Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_417845.mp3
803614,Agelaius,phoeniceus,Red-winged Blackbird,41.4512,-82.6645,song,2023-05-12,08:30,0:32,B,,male,,,Agelaius_phoeniceus_Pipe_Creek_Wildlife_Area_Erie_County_Ohio_803614.mp3,Original Recordings\Agelaius_phoeniceus_Pipe_Creek_Wildlife_Area_Erie_County_Ohio_803614.mp3
737241,Agelaius,phoeniceus,Red-winged Blackbird,39.919,-83.2065,call,2022-05-08,10:52,0:05,B,Natural vocalization from cattails along a pond,male,adult,,Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_737241.mp3,Original Recordings\Agelaius_phoeniceus_Battelle_Darby_Metro_Park_-_Wetlands_737241.mp3
